Postcode,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Hero Certified Burgers,43.687117820671794,-79.39355904327628,Burger Joint
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Starbucks,43.687100712578356,-79.39861193331016,Coffee Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Tim Hortons,43.687682,-79.39684,Coffee Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Barnsteiner's,43.685881,-79.39322,Modern European Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Room 2046,43.68325613345997,-79.39217402739426,Gift Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Subway,43.688867768260224,-79.39445009448916,Sandwich Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Second Cup,43.688257261406534,-79.39377786984645,Coffee Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Scallywags,43.687981749962695,-79.39467568457059,Pub
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,TD Canada Trust,43.6893326,-79.4127508,Bank
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Track Fitness,43.68874446105689,-79.41260738301624,Gym
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Starbucks,43.68631193721994,-79.39328104306495,Coffee Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Yeah Yeahs Pizza,43.68178029966085,-79.39148456083004,Pizza Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Subway,43.6886981251478,-79.392031084113,Sandwich Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Midtown Gastro Hub,43.69003476292464,-79.3948531473005,Gastropub
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Pizza Pizza,43.68955487823723,-79.39465657034644,Pizza Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Second Cup,43.689814161995294,-79.39481084620539,Coffee Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Subway,43.68824675,-79.412587,Sandwich Place
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Loblaws,43.688484,-79.393781,Grocery Store
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Second Cup,43.688697685124076,-79.41260118073386,Café
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Wylie's Neighbourhood Pub,43.68260408062608,-79.3919092842244,Thai Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Spadina Park,43.68853913429841,-79.40862202416405,Park
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Mr. Thai,43.68962660582034,-79.39474466731203,Thai Restaurant
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,UCC summer camps,43.69152798314834,-79.40343836255039,Skating Rink
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Roycroft Park,43.680331576108834,-79.40394409844201,Park
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,supreme discount,43.687855643696004,-79.39391681809359,Convenience Store
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,The Health Shoppe - North,43.686624787467935,-79.39349731120868,Pharmacy
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Upper Canada College (Lett Gym),43.692832398608246,-79.40525789939457,Gym / Fitness Center
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Francesca's Salon,43.68863950126384,-79.41300839489382,Salon / Barbershop
M4V,"South Hill, Summerhill West",43.68608285400006,-79.40233499999994,Luni Tuni Convenience,43.682614359722926,-79.39189225378583,Convenience Store
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Victoria Memorial Park,43.642784910591,-79.39959028140169,Park
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Colette Grand Café,43.6428439345688,-79.40094921450455,Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Sansotei Ramen,43.63917614914748,-79.39818352488898,Ramen Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Bar Buca,43.643918,-79.399742,Italian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Moksha Yoga Downtown,43.64235253746307,-79.40318498512346,Yoga Studio
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Thompson Hotel,43.64275344306491,-79.40155792422583,Hotel
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Thor Espresso Bar,43.641997678128135,-79.4017593502488,Café
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Roywoods,43.63909873327465,-79.3984489696356,Caribbean Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Le Sélect Bistro,43.64369893662352,-79.39666668117388,French Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Thompson Rooftop Lounge,43.64313322821742,-79.40192258926605,Hotel Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,WVRST,43.644217858825165,-79.40075777306231,Beer Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Pizzeria Libretto,43.64444907678619,-79.39875856774019,Italian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Lee,43.64437490992841,-79.40042526918113,Asian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Gusto 101,43.644988223402216,-79.4002697924689,Italian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Mira,43.644321001956754,-79.3963609253724,Peruvian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,GOTSTYLE Menswear,43.642577772657745,-79.40216014149874,Men's Store
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Hammam Spa,43.64451591410954,-79.40020879647211,Spa
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Jimmy's Coffee,43.64525755897644,-79.40030851573793,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Rodney's Oyster House,43.64497466422575,-79.3965870935842,Seafood Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Jacobs & Co.,43.645339258306436,-79.39801966333317,Steakhouse
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Buca,43.64478896478924,-79.40039440893409,Italian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Chubby's Jamaican Kitchen,43.64538105237477,-79.40057666669544,Caribbean Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Portland Variety,43.644366593189524,-79.40006973587913,Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Big Smoke Burger,43.644385,-79.399567,Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Atlas Espresso Bar,43.64106745249943,-79.39939237575273,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Patria,43.64538397168574,-79.39647822311908,Spanish Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,The Keg Steakhouse & Bar,43.64471702270032,-79.39898491683932,Steakhouse
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Totum Life Science King,43.645119,-79.395883,Gym
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Baro,43.64490571045275,-79.39712312128809,Latin American Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Starbucks,43.64419042048389,-79.4013171885997,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Marben Restaurant,43.64338514035015,-79.3983458305702,New American Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Cibo Wine Bar King Street,43.645072843017346,-79.39736026534278,Italian Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Toronto Music Garden,43.636901770652464,-79.39393331122407,Garden
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Campechano,43.645828,-79.400887,Taco Place
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Starbucks,43.636919889441835,-79.39983973643012,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Canoe Landing Park,43.63876173785461,-79.39706683158875,Park
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Quantum Coffee,43.645467,-79.395369,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Pita Choice,43.643474439876414,-79.4047878851775,Sandwich Place
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Hunters Landing,43.63988502260931,-79.3969507148344,Pub
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Regulars,43.644112,-79.402375,Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Tim Hortons,43.63744078539766,-79.40031096339226,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,GoodLife Fitness Toronto Richmond and Bathurst,43.646365,-79.402312,Gym
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Forget Me Not Cafe,43.64573269057218,-79.4007156479644,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Strange Love,43.646301465741814,-79.39518379105066,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Rose's New York,43.6389451629175,-79.39894255268376,Diner
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Belfast Love,43.64489705051509,-79.39852206237966,Irish Pub
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Fort York,43.638354804194,-79.4058845593749,Historic Site
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Brioche Dorée,43.64412860861413,-79.40165707717495,Bakery
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Weslodge Bar & Grill,43.6453065184333,-79.3960470297306,Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Starbucks,43.637735310079506,-79.39220286985542,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Locals Only,43.6444090020255,-79.4002746326722,Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,The Bentway,43.63745720840007,-79.40567655259127,Trail
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Goldie,43.64418800656551,-79.40096223910382,Lounge
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Tequila Bookworm,43.64769690944723,-79.40154896874483,Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Core Studio Yoga & Pilates,43.647919673434195,-79.40019574557343,Yoga Studio
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Early Bird Espresso & Brew Bar,43.647419183755126,-79.40255659297493,Café
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Superclub,43.63976132108351,-79.39114334001921,Gym
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Bulk Barn,43.64558635799782,-79.39371943473816,Food & Drink Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Fahrenheit Coffee,43.64703669923361,-79.40087579760974,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,City Dance Corps,43.648143964685374,-79.39811053124042,Dance Studio
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Factory Theatre,43.64534156744115,-79.40267474491847,Theater
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,WestJet Flight Deck,43.641038,-79.389092,Baseball Stadium
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Old York Bar & Grill,43.64193487151105,-79.40641941847252,Burger Joint
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,La Palette,43.64782019405015,-79.40095745762193,French Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Masseria,43.64451104758909,-79.39974225585307,Pizza Place
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Graffiti Alley,43.64795421908404,-79.39810216426848,Street Art
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,The Second City,43.64563251724917,-79.39122468317156,Comedy Club
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Saku Sushi,43.648038262053305,-79.40026848917229,Sushi Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,LCBO,43.64532638533958,-79.39476511417213,Liquor Store
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,SPiN Toronto,43.64454164460069,-79.39600242709975,Other Nightlife
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Outer Layer,43.64762126599825,-79.4014203057623,Gift Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,The Alternative Cafe,43.64785159337648,-79.39701448321635,Coffee Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,ps by prettysweet,43.64283796940435,-79.40828919410706,Dessert Shop
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Spadina Wave Deck,43.63769152068098,-79.39177640357569,Scenic Lookout
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Coronation Park,43.63455322391303,-79.40540313720703,Park
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Alo,43.64857357946059,-79.39624325999638,French Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Y Yoga,43.638533613620204,-79.38915754933562,Yoga Studio
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Akira Back,43.645375789305994,-79.39206284397356,Japanese Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,HomeSense,43.6462137,-79.3955881,Furniture / Home Store
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Impact Kitchen,43.646312775306725,-79.39804162892614,Café
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Lamesa,43.647052218279086,-79.40465322314158,Filipino Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Kibo Sushi House,43.64644466833681,-79.39420343605558,Sushi Restaurant
M5V,"Railway Lands, South Niagara",43.64081500000003,-79.39953781899999,Raku,43.64813897879459,-79.39949180336755,Udon Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Birds and Beans Cafe,43.61394176407451,-79.48906159405638,Café
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,SanRemo Bakery,43.618542136521064,-79.49948481145465,Bakery
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Mario & Selina's No Frills,43.612186,-79.497828,Grocery Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Sweet Olenka's,43.60109921195078,-79.50032493418274,Dessert Shop
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Norris Crescent Parkette,43.61074429138466,-79.48728918435411,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Pearl Sushi,43.61485807881039,-79.48831114897837,Sushi Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Nimman Thai Cuisine,43.613348862360546,-79.48871553032649,Thai Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,TD Canada Trust,43.61318188021061,-79.48995835614369,Bank
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Domino's Pizza,43.60167573484193,-79.50090770555259,Pizza Place
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Canadiana Restaurant,43.61358750347395,-79.48966619920637,Breakfast Spot
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,7-Eleven,43.61307628496873,-79.49004654587952,Convenience Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Maurya East Indian Roti Cuisine,43.61360596157636,-79.4892971696755,Indian Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,The Beer Store,43.613543,-79.4894523,Beer Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Mimico Memorial Park,43.610616712708584,-79.49409111285732,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Lakeshore valu-mart,43.614666,-79.488418,Grocery Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Subway,43.602382,-79.498275,Sandwich Place
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,McDonald's,43.60246991479348,-79.49896306515201,Fast Food Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,Fried Chicken Joint
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Miles Road End Parkette,43.60876845985822,-79.48993927294168,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Mimico GO Station,43.616761306002445,-79.49689734242233,Train Station
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,TTC Stop #05197,43.603493,-79.4935,Bus Stop
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Pet Valu,43.60243088801389,-79.49865281581879,Pet Store
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Lake Crescent Park,43.60748607134589,-79.48842347494204,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Coffee Time,43.6022843976276,-79.4998572447178,Coffee Shop
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Halibut House Fish and Chips Inc.,43.60196,-79.501147,Seafood Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Kothur Indian Cuisine,43.614632,-79.48877,Indian Restaurant
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Sense Appeal,43.601729,-79.501063,Café
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Amos Waites Park,43.613317,-79.487529,Playground
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Ourland Community Centre,43.61515530761945,-79.50804518621686,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Mimico Linear Park,43.61356887251202,-79.48691863616645,Park
M8V,"Mimico South, New Toronto",43.609870000000065,-79.49817823899997,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,The Beer Store,43.7416936,-79.5843728,Beer Store
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Popeyes Louisiana Kitchen,43.74120165509377,-79.58454469276013,Fried Chicken Joint
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Subway,43.742421428383224,-79.58947097431394,Sandwich Place
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Tim Hortons,43.75075660470557,-79.5853357488109,Coffee Shop
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Canadian Tire,43.74184391350161,-79.5822936889543,Hardware Store
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,McDonald's,43.74163461048035,-79.58444567853267,Fast Food Restaurant
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Pizza Hut,43.74347286467783,-79.59570831740187,Pizza Place
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Rogers Plus,43.74131169099951,-79.58526313098758,Video Store
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Tim Hortons,43.7420146612893,-79.58968967199326,Coffee Shop
M9V,"South Steeles, Thistletown",43.743205000000046,-79.58470131599995,Panorama Park,43.747021027856135,-79.58349654663803,Park
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Agincourt Bakery,43.7957856319795,-79.32630172033667,Bakery
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Nicey's Takeout,43.798579071005584,-79.33238889596792,Caribbean Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Phoenix Restaurant 金鳳餐廳,43.79819775434163,-79.31843152382791,Chinese Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Subway,43.798982701368914,-79.31883822486604,Sandwich Place
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Price Chopper,43.799444969304986,-79.3185634598668,Grocery Store
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Xin Jiang Barbeque Restaurant,43.80454741141563,-79.33099136451892,Chinese Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,McDonald's,43.79888016781628,-79.31872352564541,Fast Food Restaurant
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Burger Palace,43.79925537080242,-79.3182814571957,Burger Joint
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Bulk Food Stop,43.79905847489438,-79.31845752716555,Grocery Store
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Rogers Plus,43.79891100560725,-79.31827661522881,Electronics Store
M1W,L'Amoreaux West,43.80088094900003,-79.32073999999993,Eggsmart,43.796375,-79.318681,Breakfast Spot
